Table Name: Square$RecordAll$domain0, Topic Name: Square
Timestamp,color,x,y,shapesize,fillKind,angle
Tue May 04 10:10:43 2021,RED,220,80,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,156,148,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,217,75,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,154,146,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,214,70,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,152,144,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,211,65,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,150,142,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,208,60,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,148,140,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,205,55,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,146,138,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,202,50,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,144,136,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,199,45,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,142,134,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,196,40,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,140,132,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,193,35,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,138,130,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,190,30,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,136,128,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,187,25,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,134,126,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,184,20,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,132,124,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,181,15,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,130,122,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,178,15,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,128,120,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,175,20,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,126,118,30,0,0.0000000000
Tue May 04 10:10:44 2021,RED,172,25,30,0,0.0000000000
Tue May 04 10:10:44 2021,GREEN,124,116,30,0,0.0000000000
